instrument_key,time_utc,new_york_local_time,year,month,weekday_utc,utc_hour,new_york_hour,cause_code,raw_present,raw_sample_run_id,raw_artifact_relative_path,raw_sample_superseded_by_run_id,curated_row_present,quarantine_event_id,covered_by_successful_raw_run,covering_successful_run_id,covering_run_manifest_relative_path,major_market_move_label,owner,blocking,required_evidence
eurusd,2016-03-31T22:00:00Z,2016-03-31T18:00:00-04:00,2016,3,Thursday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0055.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-03-31T23:00:00Z,2016-03-31T19:00:00-04:00,2016,3,Thursday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0055.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-05-31T22:00:00Z,2016-05-31T18:00:00-04:00,2016,5,Tuesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0055.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-05-31T23:00:00Z,2016-05-31T19:00:00-04:00,2016,5,Tuesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0055.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-06-30T22:00:00Z,2016-06-30T18:00:00-04:00,2016,6,Thursday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0054.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-06-30T23:00:00Z,2016-06-30T19:00:00-04:00,2016,6,Thursday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0054.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-07-31T22:00:00Z,2016-07-31T18:00:00-04:00,2016,7,Sunday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0054.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-07-31T23:00:00Z,2016-07-31T19:00:00-04:00,2016,7,Sunday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0054.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-08-29T07:00:00Z,2016-08-29T03:00:00-04:00,2016,8,Monday,7,3,QUARANTINED_VALUE_ANOMALY,False,,,,False,1497850,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-08-31T22:00:00Z,2016-08-31T18:00:00-04:00,2016,8,Wednesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0053.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-08-31T23:00:00Z,2016-08-31T19:00:00-04:00,2016,8,Wednesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0053.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-09-25T23:00:00Z,2016-09-25T19:00:00-04:00,2016,9,Sunday,23,19,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-10-31T22:00:00Z,2016-10-31T18:00:00-04:00,2016,10,Monday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0052.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-10-31T23:00:00Z,2016-10-31T19:00:00-04:00,2016,10,Monday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0052.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-11-30T23:00:00Z,2016-11-30T18:00:00-05:00,2016,11,Wednesday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0052.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T07:00:00Z,2016-12-26T02:00:00-05:00,2016,12,Monday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T08:00:00Z,2016-12-26T03:00:00-05:00,2016,12,Monday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T09:00:00Z,2016-12-26T04:00:00-05:00,2016,12,Monday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T10:00:00Z,2016-12-26T05:00:00-05:00,2016,12,Monday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T11:00:00Z,2016-12-26T06:00:00-05:00,2016,12,Monday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T12:00:00Z,2016-12-26T07:00:00-05:00,2016,12,Monday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T13:00:00Z,2016-12-26T08:00:00-05:00,2016,12,Monday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T14:00:00Z,2016-12-26T09:00:00-05:00,2016,12,Monday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T15:00:00Z,2016-12-26T10:00:00-05:00,2016,12,Monday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T16:00:00Z,2016-12-26T11:00:00-05:00,2016,12,Monday,16,11,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2016-12-26T17:00:00Z,2016-12-26T12:00:00-05:00,2016,12,Monday,17,12,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-01T23:00:00Z,2017-01-01T18:00:00-05:00,2017,1,Sunday,23,18,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-02T00:00:00Z,2017-01-01T19:00:00-05:00,2017,1,Monday,0,19,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-02T01:00:00Z,2017-01-01T20:00:00-05:00,2017,1,Monday,1,20,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-02T02:00:00Z,2017-01-01T21:00:00-05:00,2017,1,Monday,2,21,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-02T03:00:00Z,2017-01-01T22:00:00-05:00,2017,1,Monday,3,22,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-02T04:00:00Z,2017-01-01T23:00:00-05:00,2017,1,Monday,4,23,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-02T05:00:00Z,2017-01-02T00:00:00-05:00,2017,1,Monday,5,0,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-02T06:00:00Z,2017-01-02T01:00:00-05:00,2017,1,Monday,6,1,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-01-31T23:00:00Z,2017-01-31T18:00:00-05:00,2017,1,Tuesday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0051.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-02-28T23:00:00Z,2017-02-28T18:00:00-05:00,2017,2,Tuesday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0051.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-04-30T22:00:00Z,2017-04-30T18:00:00-04:00,2017,4,Sunday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0050.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-04-30T23:00:00Z,2017-04-30T19:00:00-04:00,2017,4,Sunday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0050.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-05-31T22:00:00Z,2017-05-31T18:00:00-04:00,2017,5,Wednesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0049.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-05-31T23:00:00Z,2017-05-31T19:00:00-04:00,2017,5,Wednesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0049.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-07-31T22:00:00Z,2017-07-31T18:00:00-04:00,2017,7,Monday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0048.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-07-31T23:00:00Z,2017-07-31T19:00:00-04:00,2017,7,Monday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0048.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-08-31T22:00:00Z,2017-08-31T18:00:00-04:00,2017,8,Thursday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0048.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-08-31T23:00:00Z,2017-08-31T19:00:00-04:00,2017,8,Thursday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0048.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-10-31T22:00:00Z,2017-10-31T18:00:00-04:00,2017,10,Tuesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0047.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-10-31T23:00:00Z,2017-10-31T19:00:00-04:00,2017,10,Tuesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0047.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-11-30T23:00:00Z,2017-11-30T18:00:00-05:00,2017,11,Thursday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0047.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T08:00:00Z,2017-12-25T03:00:00-05:00,2017,12,Monday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T09:00:00Z,2017-12-25T04:00:00-05:00,2017,12,Monday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T10:00:00Z,2017-12-25T05:00:00-05:00,2017,12,Monday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T11:00:00Z,2017-12-25T06:00:00-05:00,2017,12,Monday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T12:00:00Z,2017-12-25T07:00:00-05:00,2017,12,Monday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T13:00:00Z,2017-12-25T08:00:00-05:00,2017,12,Monday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T14:00:00Z,2017-12-25T09:00:00-05:00,2017,12,Monday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T15:00:00Z,2017-12-25T10:00:00-05:00,2017,12,Monday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T16:00:00Z,2017-12-25T11:00:00-05:00,2017,12,Monday,16,11,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-25T17:00:00Z,2017-12-25T12:00:00-05:00,2017,12,Monday,17,12,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2017-12-31T23:00:00Z,2017-12-31T18:00:00-05:00,2017,12,Sunday,23,18,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T00:00:00Z,2017-12-31T19:00:00-05:00,2018,1,Monday,0,19,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T01:00:00Z,2017-12-31T20:00:00-05:00,2018,1,Monday,1,20,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T02:00:00Z,2017-12-31T21:00:00-05:00,2018,1,Monday,2,21,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T03:00:00Z,2017-12-31T22:00:00-05:00,2018,1,Monday,3,22,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T04:00:00Z,2017-12-31T23:00:00-05:00,2018,1,Monday,4,23,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T05:00:00Z,2018-01-01T00:00:00-05:00,2018,1,Monday,5,0,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T06:00:00Z,2018-01-01T01:00:00-05:00,2018,1,Monday,6,1,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T07:00:00Z,2018-01-01T02:00:00-05:00,2018,1,Monday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T08:00:00Z,2018-01-01T03:00:00-05:00,2018,1,Monday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T09:00:00Z,2018-01-01T04:00:00-05:00,2018,1,Monday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T10:00:00Z,2018-01-01T05:00:00-05:00,2018,1,Monday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T11:00:00Z,2018-01-01T06:00:00-05:00,2018,1,Monday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T12:00:00Z,2018-01-01T07:00:00-05:00,2018,1,Monday,12,7,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T13:00:00Z,2018-01-01T08:00:00-05:00,2018,1,Monday,13,8,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T14:00:00Z,2018-01-01T09:00:00-05:00,2018,1,Monday,14,9,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T15:00:00Z,2018-01-01T10:00:00-05:00,2018,1,Monday,15,10,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T16:00:00Z,2018-01-01T11:00:00-05:00,2018,1,Monday,16,11,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-01T17:00:00Z,2018-01-01T12:00:00-05:00,2018,1,Monday,17,12,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-01-31T23:00:00Z,2018-01-31T18:00:00-05:00,2018,1,Wednesday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0046.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-02-28T23:00:00Z,2018-02-28T18:00:00-05:00,2018,2,Wednesday,23,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0045.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-04-30T22:00:00Z,2018-04-30T18:00:00-04:00,2018,4,Monday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0044.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-04-30T23:00:00Z,2018-04-30T19:00:00-04:00,2018,4,Monday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0044.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-05-31T22:00:00Z,2018-05-31T18:00:00-04:00,2018,5,Thursday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0044.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-05-31T23:00:00Z,2018-05-31T19:00:00-04:00,2018,5,Thursday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0044.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-07-31T22:00:00Z,2018-07-31T18:00:00-04:00,2018,7,Tuesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0043.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-07-31T23:00:00Z,2018-07-31T19:00:00-04:00,2018,7,Tuesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0043.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-09-30T22:00:00Z,2018-09-30T18:00:00-04:00,2018,9,Sunday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0042.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-09-30T23:00:00Z,2018-09-30T19:00:00-04:00,2018,9,Sunday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0042.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-10-31T22:00:00Z,2018-10-31T18:00:00-04:00,2018,10,Wednesday,22,18,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0042.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-10-31T23:00:00Z,2018-10-31T19:00:00-04:00,2018,10,Wednesday,23,19,SAXO_RAW_NO_SAMPLE,True,156,data/acquisition/runs/20260724T193732Z-64b36f38/instruments/eurusd/chart_0042.json,822,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-12-25T07:00:00Z,2018-12-25T02:00:00-05:00,2018,12,Tuesday,7,2,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-12-25T08:00:00Z,2018-12-25T03:00:00-05:00,2018,12,Tuesday,8,3,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-12-25T09:00:00Z,2018-12-25T04:00:00-05:00,2018,12,Tuesday,9,4,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-12-25T10:00:00Z,2018-12-25T05:00:00-05:00,2018,12,Tuesday,10,5,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
eurusd,2018-12-25T11:00:00Z,2018-12-25T06:00:00-05:00,2018,12,Tuesday,11,6,SAXO_RAW_NO_SAMPLE,False,,,,False,,True,822,data/acquisition/runs/20260727T070056Z-537c3d90/run_manifest.json,,Saxo provider/source coverage,False,
